#time,accel_x,accel_y,accel_z
236.557480,1110.308913,-10189.070123,-444.123565
236.557800,444.123565,-9729.412825,-666.185348
236.558120,222.061783,-10265.679673,-666.185348
236.558440,592.164754,-11031.775171,-1406.391290
236.558760,74.020594,-10035.851024,-1110.308913
236.559080,518.144159,-10418.898773,-888.247130
236.559400,962.267725,-9882.631924,-1184.329507
236.559720,518.144159,-9346.365076,-1036.288319
236.560040,814.226536,-10035.851024,-592.164754
236.560360,1036.288319,-9806.022374,-1036.288319
236.560680,888.247130,-10342.289223,-222.061783
236.561000,1036.288319,-10648.727422,-814.226536
236.561320,592.164754,-9729.412825,-518.144159
236.561640,1036.288319,-10112.460574,-74.020594
236.561960,592.164754,-10035.851024,-592.164754
236.562280,962.267725,-10572.117872,-518.144159
236.562600,740.205942,-9116.536426,-814.226536
236.562920,370.102971,-10418.898773,-518.144159
236.563240,148.041188,-9959.241474,-1110.308913
236.563560,296.082377,-10112.460574,-666.185348
236.563880,148.041188,-11031.775171,-1110.308913
236.564200,370.102971,-9806.022374,-1406.391290
236.564520,518.144159,-10342.289223,-666.185348
236.564840,0.000000,-10189.070123,-1184.329507
236.565160,740.205942,-10342.289223,-1480.411884
236.565480,1332.370696,-10189.070123,-962.267725
236.565800,1184.329507,-10112.460574,-296.082377
236.566120,1110.308913,-9882.631924,-592.164754
236.566440,1036.288319,-10112.460574,-148.041188
236.566760,962.267725,-10265.679673,-222.061783
236.567080,740.205942,-10112.460574,-444.123565
236.567400,1184.329507,-9959.241474,-148.041188
236.567720,518.144159,-10035.851024,-592.164754
236.568040,-592.164754,-10189.070123,-888.247130
236.568360,222.061783,-10265.679673,-518.144159
236.568680,148.041188,-10265.679673,-1036.288319
236.569000,444.123565,-10342.289223,-1110.308913
236.569320,222.061783,-10112.460574,-592.164754
236.569640,296.082377,-10265.679673,-962.267725
236.569960,666.185348,-9959.241474,-1036.288319
236.570280,740.205942,-10189.070123,-666.185348
236.570600,2072.576638,-9269.755526,-1036.288319
236.570920,1110.308913,-10112.460574,-444.123565
236.571240,814.226536,-10189.070123,-148.041188
236.571560,888.247130,-10572.117872,-74.020594
236.571880,666.185348,-9499.584175,74.020594
236.572200,814.226536,-9882.631924,-444.123565
236.572520,666.185348,-10112.460574,-370.102971
236.572840,888.247130,-10418.898773,-666.185348
236.573160,0.000000,-9882.631924,-814.226536
236.573480,-444.123565,-10495.508323,-518.144159
236.573800,74.020594,-10342.289223,-962.267725
236.574120,148.041188,-9882.631924,-1184.329507
236.574440,814.226536,-10265.679673,-814.226536
236.574760,962.267725,-11108.384721,-1480.411884
236.575080,1406.391290,-10342.289223,-666.185348
236.575400,1110.308913,-9882.631924,-740.205942
236.575720,962.267725,-10265.679673,0.000000
236.576040,0.000000,-8810.098227,814.226536
236.576360,740.205942,-9806.022374,-444.123565
236.576680,888.247130,-10112.460574,-74.020594
236.577000,740.205942,-10418.898773,-518.144159
236.577320,1036.288319,-11031.775171,-444.123565
236.577640,1036.288319,-10265.679673,-370.102971
236.577960,296.082377,-10035.851024,-666.185348
236.578280,444.123565,-10112.460574,-666.185348
236.578600,74.020594,-10112.460574,-1036.288319
236.578920,-222.061783,-9959.241474,-370.102971
236.579241,444.123565,-9959.241474,-1184.329507
236.579561,0.000000,-10035.851024,-814.226536
236.579881,148.041188,-10342.289223,-1036.288319
236.580201,1184.329507,-10955.165621,-1480.411884
236.580521,1332.370696,-10189.070123,-592.164754
236.580841,1850.514855,-10265.679673,-740.205942
236.581161,1184.329507,-10189.070123,-592.164754
236.581481,1184.329507,-9729.412825,-296.082377
236.581801,592.164754,-9806.022374,-370.102971
236.582121,444.123565,-10189.070123,-74.020594
236.582441,444.123565,-9576.193725,-444.123565
236.582761,444.123565,-11031.775171,-222.061783
236.583081,74.020594,-10189.070123,-592.164754
236.583401,148.041188,-10035.851024,-666.185348
236.583721,888.247130,-10418.898773,-666.185348
236.584041,592.164754,-10035.851024,-1258.350101
236.584361,518.144159,-10418.898773,-888.247130
236.584681,148.041188,-9882.631924,-1184.329507
236.585001,0.000000,-10418.898773,-1036.288319
236.585321,296.082377,-9882.631924,-1184.329507
236.585641,1184.329507,-9652.803275,-592.164754
236.585961,1702.473667,-10572.117872,-222.061783
236.586281,1628.453072,-9806.022374,-592.164754
236.586601,1480.411884,-10265.679673,148.041188
236.586921,1110.308913,-10648.727422,666.185348
236.587241,888.247130,-10418.898773,-74.020594
236.587561,296.082377,-9882.631924,-592.164754
236.587881,222.061783,-10035.851024,-444.123565
236.588201,-370.102971,-9806.022374,-222.061783
236.588521,-222.061783,-9882.631924,-1110.308913
236.588841,222.061783,-10112.460574,-666.185348
236.589161,518.144159,-9959.241474,-1184.329507
236.589481,444.123565,-10189.070123,-1110.308913
236.589801,1036.288319,-10801.946522,-1258.350101
236.590121,1184.329507,-10035.851024,-888.247130
236.590441,1480.411884,-10112.460574,-518.144159
236.590761,814.226536,-10112.460574,-370.102971
236.591081,222.061783,-10112.460574,518.144159
236.591401,740.205942,-9882.631924,0.000000
236.591721,1110.308913,-10342.289223,-74.020594
236.592041,592.164754,-10189.070123,0.000000
236.592361,1924.535449,-11721.261119,-1406.391290
236.592681,518.144159,-10035.851024,-592.164754
236.593001,370.102971,-10418.898773,-518.144159
236.593321,74.020594,-9806.022374,-962.267725
236.593641,592.164754,-10035.851024,-370.102971
236.593961,0.000000,-9959.241474,-666.185348
236.594281,222.061783,-9959.241474,-1184.329507
236.594601,444.123565,-10112.460574,-666.185348
236.594921,888.247130,-10035.851024,-1184.329507
236.595241,592.164754,-10265.679673,-148.041188
236.595561,1258.350101,-10342.289223,-444.123565
236.595881,888.247130,-10342.289223,-444.123565
236.596201,740.205942,-10265.679673,-370.102971
236.596521,1258.350101,-10189.070123,-592.164754
236.596841,666.185348,-10189.070123,-370.102971
236.597161,740.205942,-10572.117872,-148.041188
236.597481,518.144159,-9959.241474,-74.020594
236.597801,370.102971,-7967.393179,222.061783
236.598121,0.000000,-9806.022374,-592.164754
236.598441,370.102971,-10418.898773,-814.226536
236.598761,0.000000,-10189.070123,-518.144159
236.599081,0.000000,-10342.289223,-1480.411884
236.599401,222.061783,-10189.070123,-814.226536
236.599721,296.082377,-9959.241474,-1110.308913
236.600041,296.082377,-10418.898773,-888.247130
236.600361,740.205942,-10572.117872,-666.185348
236.600681,740.205942,-9882.631924,-370.102971
236.601001,1184.329507,-9959.241474,-444.123565
236.601321,1406.391290,-9959.241474,-74.020594
236.601641,1480.411884,-9806.022374,-296.082377
236.601961,1036.288319,-10878.556072,0.000000
236.602281,740.205942,-9729.412825,0.000000
236.602601,666.185348,-9959.241474,-222.061783
236.602921,222.061783,-10112.460574,-592.164754
236.603241,-222.061783,-9039.926876,-888.247130
236.603561,-296.082377,-10342.289223,-962.267725
236.603881,296.082377,-10035.851024,-1332.370696
236.604201,740.205942,-10572.117872,-1258.350101
236.604521,592.164754,-10265.679673,-1036.288319
236.604841,888.247130,-10572.117872,-1110.308913
236.605161,222.061783,-10418.898773,-518.144159
236.605481,1110.308913,-10418.898773,-592.164754
236.605801,1184.329507,-10265.679673,-222.061783
236.606121,1110.308913,-9576.193725,-74.020594
236.606441,1702.473667,-9959.241474,-444.123565
236.606761,962.267725,-10112.460574,74.020594
236.607081,518.144159,-9959.241474,0.000000
236.607401,296.082377,-10418.898773,0.000000
236.607721,0.000000,-9882.631924,-666.185348
236.608041,0.000000,-10265.679673,-666.185348
236.608361,0.000000,-10189.070123,-740.205942
236.608681,370.102971,-10878.556072,-370.102971
236.609001,740.205942,-10418.898773,-962.267725
236.609321,1036.288319,-10035.851024,-1332.370696
236.609641,962.267725,-10648.727422,-666.185348
236.609961,0.000000,-10265.679673,-962.267725
236.610281,666.185348,-10189.070123,-518.144159
236.610601,814.226536,-9882.631924,-518.144159
236.610921,1258.350101,-10418.898773,-592.164754
236.611241,666.185348,-10189.070123,-222.061783
236.611561,1628.453072,-9806.022374,-74.020594
236.611881,1110.308913,-9806.022374,-444.123565
236.612201,962.267725,-10572.117872,-148.041188
236.612521,888.247130,-9882.631924,-444.123565
236.612841,-444.123565,-9422.974625,74.020594
236.613161,0.000000,-10495.508323,-740.205942
236.613481,148.041188,-9959.241474,-740.205942
236.613801,518.144159,-10495.508323,-740.205942
236.614121,592.164754,-9576.193725,-740.205942
236.614441,814.226536,-10418.898773,-740.205942
236.614761,518.144159,-10035.851024,-1184.329507
236.615081,444.123565,-10265.679673,-814.226536
236.615401,666.185348,-10648.727422,-1184.329507
236.615721,814.226536,-10112.460574,0.000000
236.616041,1332.370696,-10035.851024,-888.247130
236.616361,1332.370696,-10265.679673,-222.061783
236.616681,1110.308913,-9959.241474,-370.102971
236.617001,888.247130,-9882.631924,370.102971
236.617321,1110.308913,-10035.851024,-296.082377
236.617641,592.164754,-10112.460574,-74.020594
236.617961,222.061783,-9806.022374,-888.247130
236.618281,0.000000,-9882.631924,-1258.350101
236.618601,0.000000,-10112.460574,-1036.288319
236.618921,0.000000,-10035.851024,-1110.308913
236.619241,444.123565,-10342.289223,-1110.308913
236.619561,518.144159,-10035.851024,-1184.329507
236.619881,1110.308913,-10418.898773,-1036.288319
236.620201,1110.308913,-10189.070123,-444.123565
236.620521,1406.391290,-10342.289223,-296.082377
236.620841,518.144159,-9346.365076,0.000000
236.621161,1036.288319,-10572.117872,-296.082377
236.621481,666.185348,-10035.851024,-444.123565
236.621801,814.226536,-10418.898773,-74.020594
236.622121,740.205942,-9882.631924,0.000000
236.622441,1258.350101,-9806.022374,-518.144159
236.622761,592.164754,-9882.631924,-592.164754
236.623081,666.185348,-10035.851024,-444.123565
236.623401,0.000000,-10035.851024,-666.185348
236.623721,-370.102971,-9652.803275,-888.247130
236.624041,0.000000,-9882.631924,-1184.329507
236.624361,0.000000,-9959.241474,-814.226536
236.624681,666.185348,-10418.898773,-814.226536
236.625001,1332.370696,-10955.165621,-370.102971
236.625321,1036.288319,-9882.631924,-740.205942
236.625641,1628.453072,-10189.070123,-444.123565
236.625961,1332.370696,-10418.898773,-370.102971
236.626281,1036.288319,-9882.631924,-518.144159
236.626601,888.247130,-9806.022374,-444.123565
236.626921,518.144159,-10342.289223,-296.082377
236.627241,666.185348,-10112.460574,-74.020594
236.627561,592.164754,-9806.022374,0.000000
236.627881,148.041188,-10189.070123,-740.205942
236.628201,518.144159,-10189.070123,-888.247130
236.628521,222.061783,-10418.898773,-444.123565
236.628841,148.041188,-10035.851024,-1258.350101
236.629161,1258.350101,-9959.241474,-1554.432478
236.629481,666.185348,-9959.241474,-1184.329507
236.629801,0.000000,-10189.070123,-666.185348
236.630121,0.000000,-10265.679673,-1184.329507
236.630441,370.102971,-9652.803275,222.061783
236.630761,1258.350101,-9882.631924,-592.164754
236.631081,1406.391290,-9806.022374,-444.123565
236.631401,1850.514855,-9959.241474,-148.041188
236.631721,1554.432478,-10265.679673,-444.123565
236.632041,1110.308913,-10265.679673,-74.020594
236.632361,222.061783,-9882.631924,-518.144159
236.632681,148.041188,-10265.679673,-444.123565
236.633001,0.000000,-10265.679673,-222.061783
236.633321,-74.020594,-10418.898773,-666.185348
236.633641,370.102971,-10418.898773,-740.205942
236.633961,666.185348,-10035.851024,-740.205942
236.634281,1036.288319,-9882.631924,-1110.308913
236.634601,888.247130,-9499.584175,-592.164754
236.634921,518.144159,-10495.508323,-518.144159
236.635241,518.144159,-10418.898773,-888.247130
236.635561,148.041188,-10495.508323,-666.185348
236.635881,444.123565,-11031.775171,-518.144159
236.636201,592.164754,-10189.070123,-666.185348
236.636521,1036.288319,-10035.851024,-592.164754
236.636841,888.247130,-10112.460574,74.020594
236.637161,1036.288319,-11261.603821,-444.123565
236.637481,518.144159,-10112.460574,-74.020594
236.637801,1110.308913,-10418.898773,-592.164754
236.638121,740.205942,-10342.289223,-444.123565
236.638441,518.144159,-10418.898773,-370.102971
236.638761,444.123565,-10725.336972,-1110.308913
236.639081,0.000000,-10112.460574,-518.144159
236.639401,0.000000,-10035.851024,-666.185348
236.639721,518.144159,-10418.898773,-1036.288319
236.640041,0.000000,-10112.460574,-518.144159
236.640361,740.205942,-9959.241474,-592.164754
236.640681,962.267725,-10342.289223,-666.185348
236.641001,814.226536,-9959.241474,-666.185348
236.641321,888.247130,-10035.851024,-666.185348
236.641641,962.267725,-10189.070123,-296.082377
236.641961,1036.288319,-10265.679673,-370.102971
236.642281,1036.288319,-10189.070123,-592.164754
236.642601,666.185348,-10418.898773,-370.102971
236.642921,814.226536,-9882.631924,-740.205942
236.643241,370.102971,-10265.679673,-222.061783
236.643561,-74.020594,-10112.460574,-518.144159
236.643881,-518.144159,-10189.070123,-740.205942
236.644201,0.000000,-9806.022374,-444.123565
236.644521,666.185348,-10189.070123,-888.247130
236.644841,666.185348,-10265.679673,-740.205942
236.645161,1480.411884,-10112.460574,-1110.308913
236.645481,888.247130,-10648.727422,-1110.308913
236.645801,1110.308913,-10572.117872,-444.123565
236.646121,666.185348,-9882.631924,-296.082377
236.646441,962.267725,-10342.289223,-592.164754
236.646761,0.000000,-10648.727422,74.020594
236.647081,370.102971,-9806.022374,-740.205942
236.647401,222.061783,-9882.631924,0.000000
236.647721,814.226536,-10342.289223,-518.144159
236.648041,888.247130,-9652.803275,-148.041188
236.648360,740.205942,-9882.631924,-740.205942
236.648680,296.082377,-10112.460574,-296.082377
236.649000,370.102971,-10189.070123,-888.247130
236.649320,296.082377,-10265.679673,-518.144159
236.649640,740.205942,-10112.460574,-666.185348
236.649960,962.267725,-10189.070123,-1184.329507
236.650280,592.164754,-10342.289223,-666.185348
236.650600,444.123565,-9882.631924,-888.247130
236.650920,0.000000,-10189.070123,-592.164754
236.651240,814.226536,-10418.898773,-518.144159
236.651560,592.164754,-9882.631924,-592.164754
236.651880,1036.288319,-10418.898773,-296.082377
236.652200,2220.617826,-10801.946522,0.000000
236.652520,1110.308913,-10189.070123,-148.041188
236.652840,888.247130,-9882.631924,-518.144159
236.653160,1332.370696,-10112.460574,-518.144159
236.653480,888.247130,-9959.241474,-740.205942
236.653800,0.000000,-9882.631924,-296.082377
236.654120,0.000000,-9882.631924,-1110.308913
236.654440,222.061783,-10648.727422,-740.205942
236.654760,0.000000,-10265.679673,-814.226536
236.655080,1110.308913,-10648.727422,-1184.329507
236.655400,296.082377,-10189.070123,-1110.308913
236.655720,814.226536,-10418.898773,-666.185348
